id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23594538,"Picture-perfect Cambridge guest apartment, parking",176415954,Nancy And Steve,,North Cambridge,42.39571,-71.13064,Entire home/apt,185,3,233,2022-12-20,4.03,1,85,46,STR-49184
23730467,1 Br with Parking Perfect Location (Harvard/MIT),177906351,Siyu,,The Port,42.36738,-71.10082,Entire home/apt,159,1,138,2022-12-16,2.38,1,107,63,STR-133641
23902787,Fresh Pond Paradise,39476963,Irina,,West Cambridge,42.37781,-71.14639,Entire home/apt,216,3,9,2022-12-05,0.17,1,6,4,
24011176,"Newly-Renovated, Stunning Cambridge 1BR",166253811,Patrick,,Wellington-Harrington,42.37252,-71.09046,Entire home/apt,172,1,157,2022-12-11,2.94,2,87,43,C0206780491
24298372,Comfortable Room- 1 - Near BU/NEU/MIT/Harvard/MGH,171618898,Mark,,Cambridgeport,42.35962,-71.11151,Private room,89,1,166,2022-12-17,2.93,4,337,55,STR-14646
24304200,(2) Beautiful N. Cambridge Private Room Two Twin B,88140341,Ana,,North Cambridge,42.39311,-71.12854,Private room,93,1,271,2022-12-04,4.73,2,172,90,
24442402,BnB! Sunny private bedroom/bath near Harvard,181267574,Candace,,West Cambridge,42.38208,-71.13386,Private room,135,3,136,2022-11-14,2.41,1,133,28,STR-14917
24586887,Urban oasis in Huron Village,185802542,Cynthia,,West Cambridge,42.3828,-71.14176,Entire home/apt,300,2,97,2022-11-27,1.81,1,89,29,STR-18429
24751989,"Private, stylish, in central location",22604641,Emanuel,,Wellington-Harrington,42.37417,-71.09767,Entire home/apt,163,3,225,2022-12-13,3.97,1,205,50,
24886707,"LIVING in THE CITY,CLOSE TO HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37346,-71.09048,Private room,48,30,124,2022-12-11,2.20,20,363,58,
24887170,Private Rm near Tufts/Harvard/MIT/MGH,70969915,Carla & Steve,,North Cambridge,42.39557,-71.13078,Private room,85,4,7,2022-09-03,0.13,2,0,1,STR-13330
24888768,Comfortable convenient  Cambridge Apt.,98988662,Jake,,Cambridgeport,42.35792,-71.10938,Entire home/apt,150,1,235,2022-10-21,4.18,1,26,27,
24888817,"LIVING in THE CITY,CLOSE TO HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37191,-71.09019,Private room,48,30,123,2022-12-19,2.18,20,362,47,
24894857,"(3) LIVING IN THE CITY, CLOSE TO HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37371,-71.09189,Private room,48,30,33,2022-12-11,3.56,20,364,33,
24967119,"Cultural District, MIT, Harvard, 1Br, Free parking",158575537,Dan,,The Port,42.36599,-71.09882,Entire home/apt,260,2,85,2022-12-17,1.55,1,17,26,STR-120654
25036068,Harvard Sq walk to Hbs/HLS/MIT/BU w/parking,184906834,Janice,,Riverside,42.3686,-71.11414,Entire home/apt,136,3,172,2022-12-18,3.06,2,167,41,STR-17465
25687175,Sunny 2Bed Apt—10 Meters from Harvard Law School!,45224133,Clare,,Agassiz,42.37925,-71.11994,Entire home/apt,144,91,4,2019-11-03,0.07,4,90,0,
25691658,2Bed—10 Meters from Harvard Law School! Big & New!,45224133,Clare,,Neighborhood Nine,42.37904,-71.12007,Entire home/apt,264,91,0,,,4,90,0,
25728312,Private Bedroom at Harvard,9928124,Zayetta,,Mid-Cambridge,42.37675,-71.10975,Private room,60,91,10,2019-11-03,0.18,2,157,0,
25778262,Serene 2br near Harvard/Lesley 3fl private entry,28283338,Rae&Jarrod,,Agassiz,42.38304,-71.11735,Entire home/apt,198,2,97,2022-12-11,1.79,3,56,44,C0138770491
26136927,"Cambridge beautiful 2BR, near Porter/Harvard Sq.",9365589,J G,,Neighborhood Nine,42.38831,-71.12746,Entire home/apt,144,2,202,2022-12-13,3.78,2,21,59,
26428050,"LIVING in THE CITY, CLOSE TO HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37146,-71.08991,Private room,48,30,181,2022-12-11,3.33,20,353,62,
26429034,"LIVING in THE CITY,CLOSE TO HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37195,-71.09204,Private room,49,30,140,2022-11-27,2.57,20,351,52,
26502467,"CITY LIFE, CLOSE to HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37177,-71.08999,Private room,48,30,143,2022-12-05,2.63,20,362,41,
26502701,CLOSE to HARVARD&MIT,15154687,John,,Wellington-Harrington,42.37364,-71.09036,Private room,49,30,131,2022-12-17,2.41,20,361,47,
26502979,"(1) LIVING IN THE CITY,CLOSE TO HARVARD&MIT",15154687,John,,Wellington-Harrington,42.37184,-71.09151,Private room,48,30,29,2022-12-02,0.58,20,359,28,
26569375,"Comfortable,  convenience in Porter square",119120101,Derrick,,North Cambridge,42.39044,-71.12393,Entire home/apt,191,3,50,2022-10-30,0.93,1,19,22,STR-133664
26688986,Charming  quiet  apt: renovated 2 BR 4 blocks to T,200654508,Arielle,,North Cambridge,42.3911,-71.12427,Entire home/apt,100,2,23,2021-07-28,0.42,1,24,0,70657
26703374,Harvard Square less than 2 miles,71156317,Eddy,,Strawberry Hill,42.37511,-71.15229,Private room,87,3,37,2022-12-01,0.69,1,90,24,STR-16228
26740462,Kendall sq/ MGH/museum of science House with yard,10114243,Javier,,East Cambridge,42.3701,-71.08056,Entire home/apt,135,91,1,2019-05-19,0.02,1,226,0,
26857005,2 bed 1 bath w/ Free Parking in East Cambridge,43450256,Steve,,East Cambridge,42.36961,-71.08436,Entire home/apt,150,30,12,2022-10-25,0.23,22,208,3,
26978504,"Your own private bed, bath, and office/bonus room!",15692612,Michaela,,North Cambridge,42.39319,-71.12488,Private room,99,4,1,2019-04-28,0.02,1,0,0,
27017697,CLOSE to HARVARD&MIT,15154687,John,,Wellington-Harrington,42.3716,-71.08976,Entire home/apt,85,30,102,2022-12-04,1.92,20,359,43,
27083472,"Perfect Location, Top Floor Apt",6839881,Lisan,,The Port,42.36745,-71.10105,Private room,76,200,1,2018-09-02,0.02,6,0,0,
27303018,"Lovely room, Great location",6839881,Lisan,,Neighborhood Nine,42.38863,-71.12571,Private room,64,80,3,2022-06-04,0.07,6,273,1,
27897602,One Bedroom Short Walk to Harvard (Rm 4),51079261,Riverside,,Mid-Cambridge,42.36946,-71.10798,Private room,100,1,1,2018-08-22,0.02,23,0,0,10863
27898877,Room For Two Short Walk To Harvard (RM 7),51079261,Riverside,,Riverside,42.3673,-71.10688,Private room,120,1,7,2018-10-20,0.14,23,0,0,10863
28178013,Quiet and Close to Everything! 2 Bedroom apartment,36085037,LIsa,,North Cambridge,42.39055,-71.12674,Entire home/apt,175,91,1,2018-09-08,0.02,1,0,0,
28195363,"Loft room, great location in Cambridge",6839881,Lisan,,Neighborhood Nine,42.38846,-71.12551,Private room,77,200,0,,,6,0,0,
28282525,Cambridge Loft near  Harvard Square - min 2 months,55152664,Sophie,,Neighborhood Nine,42.38335,-71.13245,Entire home/apt,170,91,0,,,4,178,0,
28463949,Apartment  near Harvard - min 3 months,55152664,Sophie,,West Cambridge,42.3809,-71.13308,Entire home/apt,180,91,0,,,4,0,0,
28489121,Harvard Sq Riverside Walk Hbs/HLS/MIT/BU parking,184906834,Janice,,Riverside,42.3686,-71.11414,Entire home/apt,185,3,209,2022-12-10,4.00,2,168,82,STR-29320
28667379,Private bedrm/bath/kitchn w/ sep.entry in ownerApt,7421025,Doriana,,Riverside,42.36857,-71.11022,Private room,60,300,0,,,2,228,0,
28801153,Room For Two Short Walk To Harvard (Rm 9),51079261,Riverside,,Riverside,42.36796,-71.10858,Private room,120,1,10,2022-04-30,0.19,23,0,1,10863
28832386,Apartment near Harvard - minimum 2 months,55152664,Sophie,,West Cambridge,42.3817,-71.13248,Entire home/apt,190,91,0,,,4,268,0,
28833374,Lovely Family Home - min 3 months,55152664,Sophie,,West Cambridge,42.38084,-71.13392,Entire home/apt,300,91,0,,,4,0,0,
28952923,The Modica Estates #4,218237995,Jason,,The Port,42.36478,-71.09716,Private room,60,1,365,2022-12-17,7.19,2,130,87,STR-28660
28988139,I1 Private Room by Kendall,218493228,John,,Wellington-Harrington,42.37165,-71.09826,Private room,50,30,78,2022-12-19,1.60,3,301,15,
28989060,I3 Private Room by Kendall/MIT/Central Statio,218493228,John,,Wellington-Harrington,42.36935,-71.09481,Private room,50,30,41,2022-12-07,0.83,3,274,9,
29034417,The Modica Estates #5,218237995,Jason,,The Port,42.36448,-71.0978,Private room,56,1,360,2022-12-20,6.99,2,126,100,STR-28660
29308635,"Beautiful room in Cambridge , Ma",887148,Dawn,,West Cambridge,42.37589,-71.12674,Private room,275,91,6,2019-10-26,0.12,1,365,0,
29343335,Budget Room in Cambridge - Paris Concept,201911026,George,,The Port,42.3685,-71.09651,Private room,53,1,168,2022-12-12,3.31,3,100,59,
29588602,One Subway Stop to Harvard Two Stops to MIT (C),51079261,Riverside,,North Cambridge,42.39443,-71.12657,Private room,100,1,9,2019-10-26,0.18,23,0,0,10811
29789486,Budget Room in Cambridge - Istanbul Concept,201911026,George,,The Port,42.37024,-71.09739,Private room,46,1,112,2022-12-10,2.23,3,136,42,
29854517,Cozy Place,197864304,Elicia,,The Port,42.36652,-71.10181,Private room,115,91,0,,,1,0,0,
29992024,Beautiful Cambridge Home; Great for Families,7372692,Eva,,Cambridge Highlands,42.3941,-71.1532,Entire home/apt,525,2,15,2022-09-03,0.30,1,68,4,
30035967,"Newly renovated, spacious gem in heart of City",19167089,Danielle & Joe,,East Cambridge,42.36853,-71.08233,Entire home/apt,192,2,129,2022-12-23,2.90,1,110,43,STR-32062
30080995,Budget Room in Cambridge - Full Concept,201911026,George,,Wellington-Harrington,42.37029,-71.09552,Private room,55,1,141,2022-12-08,2.84,3,89,64,
30169164,Light filled lofty layout and all yours!,11982406,Maggie,,Cambridgeport,42.36263,-71.11001,Entire home/apt,214,90,55,2022-01-19,1.11,2,242,2,C0226900491
30386484,"Calming Kendall Sq Studio w/ Gym, nr MIT",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,102,32,1,2019-04-22,0.02,151,365,0,""
30389876,"Bright Mod Kendall Sq 1BR w/ Gym, nr MIT",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,231,32,1,2019-02-23,0.02,151,227,0,""
30389899,"Kendall Sq Studio, Gym, Doorman, nr MIT",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,98,32,1,2021-04-12,0.05,151,365,0,""
30389924,"1BR, Kendall Sq, Gym, Doorman, nr MIT",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,134,32,0,,,151,365,0,""
30390003,"Kendall Sq 2BR, Gym, Doorman, nr MIT",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,263,32,2,2021-06-06,0.06,151,233,0,""
30390533,"Serene Studio, Kendall Sq, Gym, nr MIT",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,178,32,1,2019-06-08,0.02,151,271,0,""
30397057,"Industrial 1BR nr MIT w/ Gym, Doorman, Roof",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,224,32,0,,,151,229,0,
30403097,Pretty private garden-level condo+parking near MIT,4119669,Vivia,,Wellington-Harrington,42.37305,-71.09279,Entire home/apt,125,2,51,2022-09-30,1.24,1,91,30,
30428472,Stunning urban hideaway nearby Harvard Square,66569066,Andrew & Marie,,Neighborhood Nine,42.387,-71.12251,Entire home/apt,208,2,147,2022-12-14,3.12,1,63,60,STR-48642
30441472,Cambridge   Harvard  -  MIT Great Room 2,19788941,Jean Manuel,,The Port,42.36614,-71.09618,Private room,43,91,3,2022-03-26,0.11,5,71,1,
30489683,"Kendall Sq Studio w/ Gym, nr MIT & MGH",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,203,32,0,,,151,221,0,""
30567500,"Cambridge renovated 1BR, near Porter/Harvard Sq.",9365589,J G,,North Cambridge,42.39031,-71.12574,Entire home/apt,90,30,125,2022-08-13,2.63,2,25,3,
30594732,"Private Rm, Close to MIT/Kendall,",405842634,Fiona,,East Cambridge,42.36863,-71.08076,Private room,40,30,82,2022-11-01,1.67,2,329,6,
30686042,Cambridge  Harvard - MIT  Great Room,19788941,Jean Manuel,,The Port,42.36589,-71.09646,Private room,43,91,10,2022-04-17,0.21,5,259,1,
30696669,"Private Rm, Close to MIT/Kendall, 30 Days Minimum",229497500,Yudong,,East Cambridge,42.37021,-71.08272,Private room,45,30,81,2022-09-06,1.64,15,365,4,
30697014,"Private Rm, Close to MIT/Kendall,",229497500,Yudong,,East Cambridge,42.37015,-71.08251,Private room,50,30,92,2022-11-30,1.87,15,242,11,
30788187,"NEW Sunny, Large 1Bed facing Harvard Law School!!",45224133,Clare,,Agassiz,42.38069,-71.11865,Entire home/apt,89,91,20,2019-12-14,0.41,4,90,0,
31085634,"Private Rm, Close to MIT/Kendall,",405842634,Fiona,,East Cambridge,42.37053,-71.08247,Private room,41,30,95,2022-10-03,1.94,2,310,6,
32055447,Newly Renovated & Oh-So-Convenient!,93861,Jason & Dabney,,East Cambridge,42.37066,-71.08191,Entire home/apt,163,2,190,2022-12-09,4.09,1,54,54,STR-31805
32089082,BEDROOM-MIT1-HARV-MGH-CENTRAL-INMAN-KENDALL-UNION,12576232,Thomas,,The Port,42.36944,-71.09753,Private room,60,91,0,,,6,147,0,
32089527,BEDROOM-MIT3-HARV-MGH-CENTRAL-INMAN-KENDALL-UNION,12576232,Thomas,,The Port,42.37045,-71.09717,Private room,55,31,5,2021-08-22,0.15,6,163,0,
32286134,"Tangerine Dream - Pvt Entry, MIT-Harvard-Downtown",1182119,Paul,,Wellington-Harrington,42.36767,-71.09123,Private room,228,2,42,2020-10-04,0.89,1,83,0,STR-31824
32324379,"2BR in Kendall Sq w/ Gym, Doorman nr MIT & MGH",107434423,Blueground,,East Cambridge,42.36624,-71.084097,Entire home/apt,210,32,0,,,151,302,0,""
32441363,(1) North Cambridge Private Bedroom Full Bed,88140341,Ana,,North Cambridge,42.39328,-71.12981,Private room,95,1,230,2022-12-07,4.91,2,353,81,
32791973,"4 beds, walk to subway: Harvard,MIT,Kendall,Boston",246448509,Emily,,Wellington-Harrington,42.37236,-71.08974,Entire home/apt,230,91,0,,,2,0,0,
32900803,High-class private room next to MIT/Harvard 1,247533528,Roxy,,The Port,42.37018,-71.0993,Private room,45,30,227,2022-12-26,4.91,3,253,68,
32901476,High-class private room next to MIT/Harvard 2,247533528,Roxy,,The Port,42.37088,-71.09895,Private room,70,30,130,2022-11-07,2.84,3,332,42,
33028188,"Kendall Sq Studio w/ Gym, W/D by MIT, MGH & River",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,194,32,2,2021-09-01,0.05,151,230,0,""
33067776,joyful private room next to central sq/MIT 1,248859826,Julia,,Cambridgeport,42.36132,-71.10914,Private room,50,30,163,2022-11-13,3.62,3,332,48,
33072598,joyful private room next to central sq/MIT 2,248859826,Julia,,Cambridgeport,42.35925,-71.11125,Private room,50,30,227,2022-12-04,4.94,3,348,84,
33072838,joyful private room next to central sq/MIT 3,248859826,Julia,,Cambridgeport,42.36087,-71.11003,Private room,64,30,199,2022-11-20,4.37,3,357,47,
33183552,"Kendall Sq 1BR w/ Gym, W/D by MIT, MGH & River",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,225,32,0,,,151,217,0,""
33242374,"Keyless private room near MIT,Central Sq 1",250298429,Dafne,,Cambridgeport,42.36023,-71.10321,Private room,70,30,230,2022-12-19,5.13,3,320,67,
33245746,"keyless private room near MIT,Central Sq 2",250298429,Dafne,,Cambridgeport,42.35885,-71.10467,Private room,50,30,306,2022-12-11,6.70,3,333,94,
33245987,"keyless private room near MIT,Central Sq 3",250298429,Dafne,,Cambridgeport,42.35831,-71.10457,Private room,50,30,230,2022-12-19,5.11,3,346,86,
33325791,3 Bed 2 Bath w/ Free Parking near Kendall Square,43450256,Steve,,East Cambridge,42.37048,-71.07871,Entire home/apt,110,1,145,2022-12-09,3.18,22,228,42,
33337073,3 Bed 2 Bath Tourist House near Kendall Square,43450256,Steve,,East Cambridge,42.37086,-71.07704,Entire home/apt,110,1,115,2022-12-03,2.52,22,216,38,
33340302,New 3 Bed 2 Bath Tourist House near Kendall Square,43450256,Steve,,East Cambridge,42.37051,-71.07894,Entire home/apt,110,1,150,2022-12-14,3.30,22,193,51,
33341290,Smartly-Equipped Porter Sq 1BR in Harvard Sq,107434423,Blueground,,Agassiz,42.38547,-71.1168,Entire home/apt,183,32,0,,,151,305,0,""
33374476,"*2 bed, walk to subway:Harvard,MIT,Kendall,Boston*",246448509,Emily,,Wellington-Harrington,42.37125,-71.08957,Entire home/apt,210,91,0,,,2,0,0,
33451422,Modern studio by MIT Kendall Harvard  By Pike Hubs,220453801,Pike,,Wellington-Harrington,42.37366,-71.09503,Entire home/apt,189,30,69,2020-04-02,1.51,1,0,0,
33483321,Studio 3-minute walk to subway,51692157,Tina,,North Cambridge,42.38902,-71.12048,Entire home/apt,130,91,0,,,1,304,0,
33551653,"Kendall Sq Studio w/ Gym, W/D nr MIT & River",107434423,Blueground,,Area 2/MIT,42.36288,-71.08784,Entire home/apt,207,32,0,,,151,220,0,
33596731,"Kendall Sq 1BR w/ Gym, W/D nr MIT & River",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,229,32,0,,,151,228,0,""
33692520,Sunny Bedroom at Harvard,9928124,Zayetta,,Agassiz,42.37835,-71.11092,Private room,60,91,2,2019-12-21,0.05,2,365,0,
33789540,Best Location at Harvard University!,254916391,Tang,,Mid-Cambridge,42.37227,-71.11513,Entire home/apt,268,1,62,2022-08-25,1.39,1,180,19,C0201270491
34785693,2 BR  APT w/ parking near MIT/Harvard/BU/Fenway,66604416,Toby & Quinn,,Cambridgeport,42.35717,-71.11185,Entire home/apt,286,1,353,2022-12-15,8.02,2,137,107,STR-146980
35060349,"Parking, Pets, and a Yard, Oh My!",11982406,Maggie,,Cambridgeport,42.36137,-71.111,Entire home/apt,225,90,17,2022-12-10,0.43,2,194,6,
35187780,Franklin Blue House,66084479,Catherine,,Riverside,42.36555,-71.108,Entire home/apt,250,91,1,2019-05-31,0.02,1,0,0,SRT-5014
35333477,Room For Two Short Walk To Harvard (RM 8),51079261,Riverside,,Mid-Cambridge,42.36913,-71.1067,Private room,120,1,7,2020-09-20,0.16,23,0,0,10863
35635231,"Nice Apartment,  Porter Square Harvard",8029934,Stuart,,Neighborhood Nine,42.38482,-71.11952,Entire home/apt,149,3,28,2022-11-20,0.66,1,0,16,STR-13695
36197065,Historic Richardson's Row In Harvard Square,6499961,Brian,,Mid-Cambridge,42.37447,-71.11327,Entire home/apt,1150,5,9,2022-08-08,0.22,2,222,2,C0193730491
36622151,Renovated Furnished Apartment in Cambridge Home,266312920,STARS Of,,North Cambridge,42.39446,-71.1343,Entire home/apt,250,30,0,,,5,361,0,
36769756,4BR 2BA Bright Spacious Home in Cambridge,250597522,Cynthia,,North Cambridge,42.39188,-71.13099,Entire home/apt,399,1,101,2022-11-27,2.77,2,339,55,STR-59484
36795444,"Modern Cambridge 2BR: Harvard,MIT,Kendall,Boston",45016784,Yan,,East Cambridge,42.36989,-71.08437,Entire home/apt,130,32,2,2021-05-22,0.10,2,0,0,
37010665,Harvard Studio-Parking-Laundry-Kitchen-Queen Bed,14438532,Ana & Ryan,,Neighborhood Nine,42.38376,-71.11991,Entire home/apt,150,5,32,2022-12-16,0.78,1,57,12,STR-52032
37142306,Spacious Harvard Sq 2BR w/ W/D nr Redline,107434423,Blueground,,Mid-Cambridge,42.37025,-71.10849,Entire home/apt,172,32,0,,,151,345,0,""
37460222,"Clean, Bright Space near Harvard/MIT",41097805,Jamie Michael,,Mid-Cambridge,42.37163,-71.11448,Private room,68,1,11,2020-02-19,0.27,1,0,0,
37684393,Alluring Private Room near Harvard,56845328,George,,Strawberry Hill,42.37703,-71.14923,Private room,29,91,0,,,1,0,0,
37696869,"Harvard Sq 1BR w/ Balcony, nr Shops & Campus",107434423,Blueground,,Mid-Cambridge,42.37025,-71.10849,Entire home/apt,168,32,1,2020-11-01,0.04,151,253,0,""
37931659,"Quiet, private 1BR garden apt near Harvard/MIT",37435930,Danny,,Riverside,42.3656,-71.10883,Entire home/apt,178,2,135,2022-11-26,3.42,1,286,59,STR-54175
38057036,"Home@Harvard: 3BR/1BA; gourmet kitchen, deck & pkg",6499961,Brian,,Mid-Cambridge,42.37478,-71.10936,Entire home/apt,299,29,3,2022-07-31,0.18,2,211,1,C0269770491
38360503,Queen size private bedroom - Harvard square,252615703,M&M,,Mid-Cambridge,42.37487,-71.11385,Private room,130,91,8,2019-11-03,0.20,3,0,0,
38435661,Excellent location - harvard square clean sofa bed,252615703,M&M,,Mid-Cambridge,42.3719,-71.11117,Shared room,65,91,8,2019-10-26,0.20,3,0,0,
38492542,Private bedroom (queen size) - Harvard University,252615703,M&M,,Mid-Cambridge,42.3733,-71.11213,Private room,140,91,4,2019-11-03,0.10,3,0,0,
38822539,"Harvard Law - 2 Bed 1 Bath, Private Top Floor",140051530,Beth,,Agassiz,42.38101,-71.11977,Private room,289,2,59,2022-11-21,1.52,4,138,35,
38823935,Harvard Law - Light-filled spacious King,140051530,Beth,,Agassiz,42.3809,-71.11797,Private room,140,2,54,2022-11-20,1.38,4,122,50,
38849280,New 3 Bedroom In The Heart of Inman Square,297454277,Michael,,Mid-Cambridge,42.37259,-71.09983,Entire home/apt,314,2,64,2022-12-01,1.63,1,158,36,STR-61356
38915459,"Kendall Sq 1BR w/ W/D, nr Mass General Hospital",107434423,Blueground,,East Cambridge,42.36683499999999,-71.08217200000001,Entire home/apt,195,32,0,,,151,220,0,""
38960050,Harvard Law - Cozy Room for One,140051530,Beth,,Neighborhood Nine,42.38118,-71.12003,Private room,105,2,108,2022-11-22,2.74,4,138,56,
38960329,Harvard Law- Simple Sunlit Queen,140051530,Beth,,Agassiz,42.38093,-71.11777,Private room,140,2,93,2022-11-20,2.38,4,141,49,
39487133,"Central Square, Cambridge!",74045635,Ian,,Cambridgeport,42.36253,-71.10433,Private room,120,1,73,2022-12-18,1.88,3,85,29,C0286570491
39557295,"Beautiful 2BR in Cambridge, Gym + Pet-Friendly",48005494,Zeus,,Area 2/MIT,42.36194,-71.08889,Entire home/apt,286,32,3,2022-08-12,0.11,3,212,2,
39608947,Upstairs in Central Square,1152305,Greg,,Cambridgeport,42.364,-71.1018,Entire home/apt,160,30,9,2022-10-31,0.26,2,142,3,
39728795,New House in Safe and Convenient North Cambridge,26102116,Bob,,North Cambridge,42.39382,-71.13219,Entire home/apt,203,3,55,2022-12-11,1.51,1,31,19,STR-110932
39747422,Central Sq 2BR w/ W/D nr MIT & Kendall Sq,107434423,Blueground,,The Port,42.36475,-71.09994,Entire home/apt,269,32,0,,,151,204,0,""
39747612,"Central Sq 1BR w/ W/D, nr. Central Sq & MBTA",107434423,Blueground,,The Port,42.36475,-71.09994,Entire home/apt,204,32,0,,,151,210,0,""
39908171,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Agassiz,42.38509,-71.11703,Entire home/apt,182,32,0,,,151,210,0,""
39908320,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Agassiz,42.385473,-71.116802,Entire home/apt,184,32,0,,,151,128,0,""
39908347,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Agassiz,42.385473,-71.116802,Entire home/apt,179,32,0,,,151,245,0,""
39908417,"Harvard Sq 1BR w/ W/D, nr. Harvard University",107434423,Blueground,,Mid-Cambridge,42.37025,-71.10849,Entire home/apt,173,32,0,,,151,221,0,""
39918089,Bright Spacious 3BR 2BA Home in Cambridge,250597522,Cynthia,,North Cambridge,42.39382,-71.13258,Entire home/apt,399,1,55,2022-12-26,1.52,2,347,42,STR-59485
40552282,"Large 4/5 bed,MIT, Harvard,Tufts,close to Red Line",96961013,Deb,,North Cambridge,42.39327,-71.13524,Entire home/apt,250,30,1,2021-05-31,0.05,1,361,0,
40564625,"Renovated 3 bed,1.5 bath, close to MIT, Harvard",31340713,Kama,,Riverside,42.36493,-71.11236,Entire home/apt,254,30,0,,,4,361,0,
40565168,"Renovated 3 Bed,1.5 Bath Close to Harvard and MIT",266312920,STARS Of,,Riverside,42.36343,-71.11263,Entire home/apt,389,31,0,,,5,361,0,
40886365,Beautiful West Cambridge Apartment,78446576,Jessica,,Neighborhood Nine,42.3858,-71.13694,Entire home/apt,187,1,26,2022-12-15,0.92,1,265,10,STR-77762
41056764,Kool furnished bedroom NR central Sq Redline,320886104,Chet,,Cambridgeport,42.36265,-71.102,Private room,65,4,0,,,1,0,0,
41223077,"Kendall Sq 1BR w/ Office Nook, Gym nr MIT",107434423,Blueground,,Area 2/MIT,42.362881,-71.08784,Entire home/apt,211,32,0,,,151,331,0,""
41273964,Fully Furnished Private Room in Harvard Square,1000338,Cambridge,,Agassiz,42.37736,-71.11155,Private room,54,91,0,,,2,245,0,
41288141,"Studio, Fully Furnished in Harvard Square",1000338,Cambridge,,Agassiz,42.3782,-71.11088,Private room,60,91,0,,,2,249,0,
41379642,Sweet Sunny Spacious Cambridgeport 1 BR,3406022,Jamie,,Cambridgeport,42.35748,-71.11263,Entire home/apt,120,5,0,,,1,0,0,Str-63143
41569941,Beautiful condo near Harvard Square,81016862,Gaytri,,West Cambridge,42.38265,-71.13363,Private room,42,91,0,,,2,0,0,
41740740,HARVARD  . MIT school . Very close .,222601907,Agel,,The Port,42.36813,-71.09585,Private room,75,30,1,2020-03-02,0.03,1,0,0,STR-62909
41830938,Furnished 1BR in Cambridge w/ Concierge + Gym,48005494,Zeus,,Area 2/MIT,42.3626,-71.08696,Entire home/apt,216,32,3,2022-05-27,0.10,3,207,2,
41871493,Cambridge 1BR w/ Gym + Concierge near Transit,48005494,Zeus,,Area 2/MIT,42.36295,-71.0887,Entire home/apt,180,32,4,2022-12-17,0.18,3,335,1,
41998167,2 Bed w/ Parking Near Kendall Square & MIT,43450256,Steve,,East Cambridge,42.36899,-71.07841,Entire home/apt,150,30,8,2022-09-25,0.23,22,229,2,
42089092,"Central Sq 1BR w/ Gym, DM, nr. Central Sq. T Stop",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,116,32,0,,,151,365,0,""
42092857,"Private Room in Cambridge - Harvard, MIT, Tufts",31340713,Kama,,North Cambridge,42.39507,-71.13521,Private room,55,30,0,,,4,1,0,
42095854,"Fully Furnished Private Room Close to Harvard, MIT",266312920,STARS Of,,North Cambridge,42.39556,-71.13469,Private room,55,30,1,2020-03-16,0.03,5,1,0,
42116124,Cambridge Harvard - MIT Great Room 1,19788941,Jean Manuel,,The Port,42.36916,-71.09616,Private room,46,91,1,2020-11-22,0.04,5,182,0,
42231352,Beautiful light filled 3 bed avail 6/10/23-9/1/23,216438589,Laurie,,The Port,42.36843,-71.10063,Entire home/apt,285,30,2,2022-08-31,0.37,1,152,2,
42357558,2 Bed 1 Bath Near MIT,43450256,Steve,,East Cambridge,42.36754,-71.07835,Entire home/apt,10,30,7,2022-09-30,0.28,22,243,4,
42638417,Large King sized bedroom in beautiful Harvard sq!,81016862,Gaytri,,West Cambridge,42.38166,-71.13195,Private room,55,91,0,,,2,0,0,
42946067,"Central Sq 1BR w/ Gym, DM, nr. Central Sq. T",107434423,Blueground,,The Port,42.36376,-71.10031,Entire home/apt,195,32,0,,,151,318,0,""
44110709,3 Bed 2 Bath Tourist House near Kendall Square,43450256,Steve,,East Cambridge,42.3725,-71.07752,Entire home/apt,300,1,3,2021-05-02,0.12,22,0,0,
